Date first seen,Date last seen,Proto,Src IP Addr,Dst IP Addr,Src Pt,Dst Pt,In Pkt,In Byte
2023-06-29 19:42:35.981,2023-06-29 19:49:18.977,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:42:36.357,2023-06-29 19:51:31.770,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:42:40.252,2023-06-29 19:51:17.225,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:42:40.972,2023-06-29 19:47:15.898,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:42:42.729,2023-06-29 19:49:27.716,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:42:45.904,2023-06-29 19:45:46.155,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:42:47.191,2023-06-29 19:50:23.241,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:42:53.669,2023-06-29 19:43:04.680,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:42:55.174,2023-06-29 19:45:34.960,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:42:57.293,2023-06-29 19:50:30.210,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:42:59.969,2023-06-29 19:45:43.349,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:43:01.897,2023-06-29 19:51:07.571,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:43:04.706,2023-06-29 19:43:24.436,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,2081
2023-06-29 19:43:05.181,2023-06-29 19:43:58.187,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:43:11.137,2023-06-29 19:43:39.666,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:43:11.773,2023-06-29 19:46:34.452,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:43:14.521,2023-06-29 19:48:35.545,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,413
2023-06-29 19:43:17.370,2023-06-29 19:44:55.261,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2143
2023-06-29 19:43:25.228,2023-06-29 19:48:42.949,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,1911
2023-06-29 19:43:27.601,2023-06-29 19:45:38.841,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:43:28.963,2023-06-29 19:49:03.568,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:43:29.917,2023-06-29 19:52:00.650,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,3180
2023-06-29 19:43:36.916,2023-06-29 19:52:20.724,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,333
2023-06-29 19:43:37.448,2023-06-29 19:52:41.968,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:43:41.787,2023-06-29 19:48:37.356,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:43:45.723,2023-06-29 19:52:07.123,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,892
2023-06-29 19:43:51.479,2023-06-29 19:50:33.310,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:43:53.836,2023-06-29 19:49:46.946,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:43:55.713,2023-06-29 19:50:54.492,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,1749
2023-06-29 19:44:01.266,2023-06-29 19:47:20.466,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2266
2023-06-29 19:44:03.350,2023-06-29 19:50:26.161,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:44:05.607,2023-06-29 19:51:47.660,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:44:05.853,2023-06-29 19:51:01.772,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1320
2023-06-29 19:44:10.751,2023-06-29 19:52:26.905,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:44:13.116,2023-06-29 19:46:02.577,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:44:17.438,2023-06-29 19:52:04.597,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:44:20.572,2023-06-29 19:51:52.935,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2841
2023-06-29 19:44:24.358,2023-06-29 19:50:36.825,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,561
2023-06-29 19:44:32.145,2023-06-29 19:51:31.517,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:44:33.810,2023-06-29 19:50:01.923,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:44:35.662,2023-06-29 19:45:26.140,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,1954
2023-06-29 19:44:37.869,2023-06-29 19:49:53.833,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:44:38.733,2023-06-29 19:50:22.525,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:44:39.203,2023-06-29 19:46:28.338,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:44:40.101,2023-06-29 19:52:22.825,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:44:40.216,2023-06-29 19:52:48.848,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,944
2023-06-29 19:44:44.248,2023-06-29 19:49:36.467,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:44:44.501,2023-06-29 19:46:14.675,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,1848
2023-06-29 19:44:49.125,2023-06-29 19:51:41.464,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1873
2023-06-29 19:44:57.969,2023-06-29 19:49:26.537,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:44:59.146,2023-06-29 19:52:06.535,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:45:01.652,2023-06-29 19:50:40.650,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,3064
2023-06-29 19:45:05.368,2023-06-29 19:52:11.190,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:45:07.365,2023-06-29 19:47:42.640,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,3040
2023-06-29 19:45:08.618,2023-06-29 19:46:55.418,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:45:15.129,2023-06-29 19:47:14.879,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:45:16.505,2023-06-29 19:46:38.441,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:45:21.385,2023-06-29 19:48:14.867,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1888
2023-06-29 19:45:25.175,2023-06-29 19:47:38.796,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,1809
2023-06-29 19:45:26.801,2023-06-29 19:48:50.946,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:45:27.771,2023-06-29 19:45:49.492,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,491
2023-06-29 19:45:34.840,2023-06-29 19:51:03.702,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:45:37.311,2023-06-29 19:52:05.110,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:45:37.916,2023-06-29 19:50:24.632,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:45:38.461,2023-06-29 19:46:59.801,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,2842
2023-06-29 19:45:43.708,2023-06-29 19:46:34.228,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:45:44.204,2023-06-29 19:50:41.900,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:45:45.936,2023-06-29 19:51:51.325,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:45:46.544,2023-06-29 19:46:37.981,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:45:46.577,2023-06-29 19:48:20.973,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:45:47.946,2023-06-29 19:51:52.907,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:45:51.212,2023-06-29 19:46:29.775,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:45:52.570,2023-06-29 19:52:47.578,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:45:52.767,2023-06-29 19:46:03.267,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2649
2023-06-29 19:45:55.439,2023-06-29 19:47:56.589,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:45:57.541,2023-06-29 19:52:38.816,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2764
2023-06-29 19:45:59.745,2023-06-29 19:48:11.975,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1799
2023-06-29 19:45:59.838,2023-06-29 19:49:58.102,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,1689
2023-06-29 19:46:04.530,2023-06-29 19:46:53.252,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:46:04.922,2023-06-29 19:50:04.993,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:46:13.986,2023-06-29 19:49:05.960,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:46:14.534,2023-06-29 19:47:32.732,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:46:15.266,2023-06-29 19:51:14.313,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:46:18.134,2023-06-29 19:49:26.737,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2574
2023-06-29 19:46:20.291,2023-06-29 19:48:28.306,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:46:21.279,2023-06-29 19:47:58.696,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:46:26.911,2023-06-29 19:48:46.948,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:46:28.441,2023-06-29 19:49:36.315,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:46:29.270,2023-06-29 19:47:02.750,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,2388
2023-06-29 19:46:31.727,2023-06-29 19:51:40.847,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2655
2023-06-29 19:46:35.789,2023-06-29 19:49:49.582,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:46:37.436,2023-06-29 19:51:19.541,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:46:37.818,2023-06-29 19:46:50.844,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:46:39.673,2023-06-29 19:47:34.450,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,929
2023-06-29 19:46:45.563,2023-06-29 19:50:02.922,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:46:53.573,2023-06-29 19:49:30.653,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:46:54.371,2023-06-29 19:49:08.600,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:46:56.957,2023-06-29 19:52:42.432,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1127
2023-06-29 19:46:57.153,2023-06-29 19:49:49.798,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:47:00.933,2023-06-29 19:49:58.313,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:47:02.433,2023-06-29 19:50:03.852,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2434
2023-06-29 19:47:11.205,2023-06-29 19:48:15.326,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:47:12.738,2023-06-29 19:47:19.958,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,372
2023-06-29 19:47:13.129,2023-06-29 19:52:16.954,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,851
2023-06-29 19:47:16.525,2023-06-29 19:49:12.710,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:47:18.400,2023-06-29 19:49:25.242,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:47:25.614,2023-06-29 19:52:05.935,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:47:27.541,2023-06-29 19:47:28.378,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:47:29.134,2023-06-29 19:51:55.939,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:47:29.744,2023-06-29 19:52:42.883,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1806
2023-06-29 19:47:33.898,2023-06-29 19:49:25.225,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:47:46.584,2023-06-29 19:48:15.614,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,2544
2023-06-29 19:47:47.631,2023-06-29 19:52:26.188,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:47:49.369,2023-06-29 19:50:35.848,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:47:52.334,2023-06-29 19:51:12.946,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:47:53.721,2023-06-29 19:47:56.377,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,2232
2023-06-29 19:47:54.342,2023-06-29 19:51:35.365,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:47:56.711,2023-06-29 19:50:43.546,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,383
2023-06-29 19:48:04.316,2023-06-29 19:50:47.715,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2876
2023-06-29 19:48:09.534,2023-06-29 19:52:23.366,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:48:11.194,2023-06-29 19:50:17.285,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:48:11.433,2023-06-29 19:48:59.174,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:48:12.179,2023-06-29 19:50:30.342,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:48:12.450,2023-06-29 19:50:20.486,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,2882
2023-06-29 19:48:15.216,2023-06-29 19:50:55.716,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:48:17.128,2023-06-29 19:50:10.939,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:48:21.267,2023-06-29 19:50:52.762,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2791
2023-06-29 19:48:22.480,2023-06-29 19:52:58.318,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:48:23.188,2023-06-29 19:52:29.468,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:48:23.681,2023-06-29 19:48:39.571,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:48:24.946,2023-06-29 19:52:24.611,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:48:25.508,2023-06-29 19:51:05.113,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:48:26.219,2023-06-29 19:49:45.663,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:48:26.932,2023-06-29 19:50:02.948,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:48:27.169,2023-06-29 19:49:28.871,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,2975
2023-06-29 19:48:35.866,2023-06-29 19:52:15.817,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:48:48.531,2023-06-29 19:49:10.472,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,651
2023-06-29 19:48:49.537,2023-06-29 19:51:37.512,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,3234
2023-06-29 19:48:49.799,2023-06-29 19:49:47.758,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:48:50.732,2023-06-29 19:49:42.878,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,629
2023-06-29 19:48:52.252,2023-06-29 19:50:50.257,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:48:52.345,2023-06-29 19:49:30.598,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:48:56.516,2023-06-29 19:52:57.748,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:48:58.835,2023-06-29 19:49:03.929,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:49:02.465,2023-06-29 19:49:38.542,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:49:07.283,2023-06-29 19:49:09.846,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:49:07.575,2023-06-29 19:51:03.563,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:49:07.981,2023-06-29 19:52:02.562,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:49:08.699,2023-06-29 19:52:51.870,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1737
2023-06-29 19:49:12.575,2023-06-29 19:50:24.630,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:49:13.571,2023-06-29 19:51:58.197,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,624
2023-06-29 19:49:15.510,2023-06-29 19:51:15.531,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:49:17.736,2023-06-29 19:52:53.881,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:49:19.124,2023-06-29 19:49:24.616,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:49:19.595,2023-06-29 19:49:22.596,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1123
2023-06-29 19:49:19.729,2023-06-29 19:50:01.364,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:49:20.418,2023-06-29 19:50:33.922,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:49:21.424,2023-06-29 19:52:25.284,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:49:22.496,2023-06-29 19:49:43.903,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:49:23.217,2023-06-29 19:50:34.530,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:49:24.419,2023-06-29 19:50:15.233,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2785
2023-06-29 19:49:26.949,2023-06-29 19:51:57.741,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:49:29.200,2023-06-29 19:51:46.958,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,893
2023-06-29 19:49:29.758,2023-06-29 19:51:22.996,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:49:32.778,2023-06-29 19:52:33.841,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,1304
2023-06-29 19:49:37.370,2023-06-29 19:50:43.606,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1780
2023-06-29 19:49:46.142,2023-06-29 19:51:16.290,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,3563
2023-06-29 19:49:47.751,2023-06-29 19:52:18.283,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:49:50.583,2023-06-29 19:52:12.369,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
2023-06-29 19:49:50.636,2023-06-29 19:50:57.734,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:49:52.367,2023-06-29 19:51:19.612,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2100
2023-06-29 19:49:53.423,2023-06-29 19:52:55.703,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:49:56.259,2023-06-29 19:50:38.687,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:49:57.164,2023-06-29 19:50:02.886,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:50:05.126,2023-06-29 19:52:54.917,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:50:05.637,2023-06-29 19:50:48.924,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:50:07.902,2023-06-29 19:51:41.111,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:50:08.825,2023-06-29 19:50:24.840,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1253
2023-06-29 19:50:09.351,2023-06-29 19:51:19.503,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:50:11.382,2023-06-29 19:52:08.934,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1494
2023-06-29 19:50:14.215,2023-06-29 19:52:40.960,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:50:22.833,2023-06-29 19:50:43.733,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:50:29.977,2023-06-29 19:52:27.110,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:50:32.142,2023-06-29 19:51:04.436,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,60
2023-06-29 19:50:33.568,2023-06-29 19:52:43.587,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,451
2023-06-29 19:50:33.895,2023-06-29 19:52:31.280,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:50:33.918,2023-06-29 19:52:30.772,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:50:36.722,2023-06-29 19:51:40.539,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,96
2023-06-29 19:50:41.730,2023-06-29 19:51:10.653,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:50:43.241,2023-06-29 19:51:41.543,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2519
2023-06-29 19:50:45.136,2023-06-29 19:52:56.422,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:50:45.724,2023-06-29 19:51:14.944,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:50:45.728,2023-06-29 19:51:30.388,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,97
2023-06-29 19:50:50.817,2023-06-29 19:51:28.773,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,926
2023-06-29 19:50:55.586,2023-06-29 19:52:33.368,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:50:56.616,2023-06-29 19:51:30.975,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:50:58.738,2023-06-29 19:52:19.389,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,311
2023-06-29 19:50:59.817,2023-06-29 19:51:26.322,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:51:02.359,2023-06-29 19:51:43.986,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,438
2023-06-29 19:51:03.161,2023-06-29 19:51:51.884,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:51:17.570,2023-06-29 19:51:54.364,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,97
2023-06-29 19:51:25.258,2023-06-29 19:52:32.293,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:51:26.354,2023-06-29 19:51:50.232,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2574
2023-06-29 19:51:28.912,2023-06-29 19:52:16.147,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1398
2023-06-29 19:51:33.853,2023-06-29 19:52:02.444,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,2552
2023-06-29 19:51:44.873,2023-06-29 19:52:51.245,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1032
2023-06-29 19:51:45.518,2023-06-29 19:51:49.962,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,524
2023-06-29 19:51:51.113,2023-06-29 19:51:52.887,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,97
2023-06-29 19:51:53.957,2023-06-29 19:52:35.175,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:51:54.476,2023-06-29 19:52:14.963,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:51:54.970,2023-06-29 19:52:08.385,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,3330
2023-06-29 19:51:55.760,2023-06-29 19:52:31.561,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:51:58.239,2023-06-29 19:52:28.615,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2981
2023-06-29 19:52:02.429,2023-06-29 19:52:47.783,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:52:03.453,2023-06-29 19:52:40.896,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1860
2023-06-29 19:52:07.255,2023-06-29 19:52:48.253,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:52:15.351,2023-06-29 19:52:18.108,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,60
2023-06-29 19:52:19.411,2023-06-29 19:52:58.477,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1381
2023-06-29 19:52:22.347,2023-06-29 19:52:33.207,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2219
2023-06-29 19:52:22.632,2023-06-29 19:52:26.230,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:52:23.246,2023-06-29 19:52:40.316,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:52:26.955,2023-06-29 19:52:36.745,UDP  ,        10.0.3.1,        10.0.3.2,0,0,63,1103
2023-06-29 19:52:28.124,2023-06-29 19:52:29.136,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,2319
2023-06-29 19:52:31.612,2023-06-29 19:52:35.156,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,97
